MaNV,NgayThang,Nam,PhongBan,ChucDanh,ThucTeNghiViec,XacSuatNghiViec,DuDoanNghiViec,NguongDuDoan
6432,2025-01-01,2025,Sales,Account Manager,1,0.12827225130890052,0,0.2
6433,2025-01-01,2025,Human Resources,HR Manager,0,0.35294117647058826,1,0.2
6435,2025-01-01,2025,Sales,Account Manager,0,0.15979381443298968,0,0.2
6440,2025-01-01,2025,Finance,Internal Auditor,0,0.07101167315175097,0,0.2
6442,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
6445,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.12382739212007504,0,0.2
6446,2025-01-01,2025,Finance,Financial Analyst,0,0.12827225130890052,0,0.2
6447,2025-01-01,2025,Human Resources,Recruiter,0,0.05102040816326531,0,0.2
6449,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
6450,2025-01-01,2025,Operations,Operations Manager,0,0.12382739212007504,0,0.2
6452,2025-01-01,2025,Human Resources,HR Manager,0,0.0681453768038482,0,0.2
6453,2025-01-01,2025,Sales,Sales Supervisor,0,0.15979381443298968,0,0.2
6454,2025-01-01,2025,Finance,Internal Auditor,1,0.0681453768038482,0,0.2
6455,2025-01-01,2025,Human Resources,HR Executive,0,0.0935672514619883,0,0.2
6456,2025-01-01,2025,Operations,Procurement Specialist,0,0.2288135593220339,1,0.2
6458,2025-01-01,2025,Operations,Operations Executive,0,0.0935672514619883,0,0.2
6464,2025-01-01,2025,Human Resources,C&B Specialist,0,0.05102040816326531,0,0.2
6465,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
6467,2025-01-01,2025,Information Technology,System Administrator,0,0.42701525054466233,1,0.2
6471,2025-01-01,2025,Operations,Operations Executive,0,0.4198473282442748,1,0.2
6472,2025-01-01,2025,Information Technology,System Administrator,0,0.21639344262295082,1,0.2
6473,2025-01-01,2025,Human Resources,C&B Specialist,0,0.0681453768038482,0,0.2
6474,2025-01-01,2025,Human Resources,Recruiter,0,0.15187376725838264,0,0.2
6476,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
6479,2025-01-01,2025,Finance,Internal Auditor,0,0.0681453768038482,0,0.2
6480,2025-01-01,2025,Human Resources,Recruiter,0,0.11397627643115008,0,0.2
6483,2025-01-01,2025,Sales,Sales Supervisor,0,0.1610337972166998,0,0.2
6484,2025-01-01,2025,Operations,Operations Executive,0,0.19791666666666666,0,0.2
6486,2025-01-01,2025,Operations,Procurement Specialist,0,0.32432432432432434,1,0.2
6491,2025-01-01,2025,Operations,Procurement Specialist,0,0.07101167315175097,0,0.2
6493,2025-01-01,2025,Sales,Sales Representative,0,0.2608695652173913,1,0.2
6494,2025-01-01,2025,Operations,Operations Manager,0,0.15187376725838264,0,0.2
6498,2025-01-01,2025,Sales,Account Manager,0,0.1179245283018868,0,0.2
6499,2025-01-01,2025,Sales,Sales Executive,0,0.1956521739130435,0,0.2
6501,2025-01-01,2025,Operations,Procurement Specialist,0,0.0681453768038482,0,0.2
6502,2025-01-01,2025,Sales,Account Manager,0,0.12827225130890052,0,0.2
6503,2025-01-01,2025,Finance,Financial Analyst,0,0.05102040816326531,0,0.2
6504,2025-01-01,2025,Sales,Sales Executive,0,0.0681453768038482,0,0.2
6507,2025-01-01,2025,Finance,Accountant,0,0.07101167315175097,0,0.2
6509,2025-01-01,2025,Information Technology,IT Support,0,0.05102040816326531,0,0.2
6511,2025-01-01,2025,Operations,Operations Manager,0,0.2777777777777778,1,0.2
6512,2025-01-01,2025,Information Technology,IT Support,0,0.07101167315175097,0,0.2
6514,2025-01-01,2025,Sales,Account Manager,0,0.05102040816326531,0,0.2
6515,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
6516,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
6518,2025-01-01,2025,Information Technology,QA Engineer,0,0.05102040816326531,0,0.2
6519,2025-01-01,2025,Sales,Sales Representative,0,0.07101167315175097,0,0.2
6522,2025-01-01,2025,Sales,Sales Executive,0,0.5116959064327485,1,0.2
6523,2025-01-01,2025,Human Resources,C&B Specialist,1,0.22927879440258342,1,0.2
6525,2025-01-01,2025,Information Technology,QA Engineer,0,0.12382739212007504,0,0.2
6526,2025-01-01,2025,Information Technology,IT Support,0,0.5116959064327485,1,0.2
6527,2025-01-01,2025,Marketing,Content Specialist,0,0.1610337972166998,0,0.2
6530,2025-01-01,2025,Human Resources,HR Manager,0,0.5116959064327485,1,0.2
6531,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
6534,2025-01-01,2025,Information Technology,Software Engineer,1,0.40318302387267907,1,0.2
6539,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
6541,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
6543,2025-01-01,2025,Human Resources,C&B Specialist,0,0.15187376725838264,0,0.2
6544,2025-01-01,2025,Information Technology,System Administrator,0,0.1179245283018868,0,0.2
6545,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.07101167315175097,0,0.2
6546,2025-01-01,2025,Information Technology,IT Support,0,0.15979381443298968,0,0.2
6547,2025-01-01,2025,Finance,Accountant,0,0.13513513513513514,0,0.2
6548,2025-01-01,2025,Finance,Accountant,0,0.1179245283018868,0,0.2
6551,2025-01-01,2025,Information Technology,IT Support,1,0.29411764705882354,1,0.2
6553,2025-01-01,2025,Human Resources,C&B Specialist,0,0.22927879440258342,1,0.2
6555,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
6556,2025-01-01,2025,Sales,Account Manager,0,0.15187376725838264,0,0.2
6557,2025-01-01,2025,Marketing,Content Specialist,1,0.21639344262295082,1,0.2
6558,2025-01-01,2025,Sales,Sales Supervisor,0,0.21639344262295082,1,0.2
6560,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
6561,2025-01-01,2025,Operations,Operations Manager,0,0.0681453768038482,0,0.2
6562,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
6563,2025-01-01,2025,Marketing,Digital Marketing Specialist,1,0.03574033552151714,0,0.2
6565,2025-01-01,2025,Finance,Finance Manager,1,0.21639344262295082,1,0.2
6567,2025-01-01,2025,Operations,Operations Executive,0,0.05102040816326531,0,0.2
6569,2025-01-01,2025,Operations,Operations Manager,1,0.21639344262295082,1,0.2
6570,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.11397627643115008,0,0.2
6572,2025-01-01,2025,Information Technology,IT Support,0,0.1179245283018868,0,0.2
6573,2025-01-01,2025,Sales,Sales Executive,0,0.11397627643115008,0,0.2
6575,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.34782608695652173,1,0.2
6577,2025-01-01,2025,Human Resources,C&B Specialist,0,0.07101167315175097,0,0.2
6578,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
6583,2025-01-01,2025,Sales,Sales Representative,1,0.06978233034571063,0,0.2
6586,2025-01-01,2025,Human Resources,HR Executive,0,0.06978233034571063,0,0.2
6588,2025-01-01,2025,Operations,Procurement Specialist,0,0.21639344262295082,1,0.2
6590,2025-01-01,2025,Sales,Sales Representative,0,0.0681453768038482,0,0.2
6591,2025-01-01,2025,Human Resources,HR Manager,0,0.0681453768038482,0,0.2
6592,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
6593,2025-01-01,2025,Operations,Operations Executive,0,0.07101167315175097,0,0.2
6595,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
6600,2025-01-01,2025,Finance,Financial Analyst,1,0.13513513513513514,0,0.2
6604,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
6605,2025-01-01,2025,Sales,Account Manager,0,0.06978233034571063,0,0.2
6606,2025-01-01,2025,Finance,Financial Analyst,0,0.03816793893129771,0,0.2
6607,2025-01-01,2025,Finance,Accountant,0,0.06978233034571063,0,0.2
6609,2025-01-01,2025,Sales,Sales Supervisor,0,0.13513513513513514,0,0.2
6611,2025-01-01,2025,Sales,Sales Representative,0,0.11397627643115008,0,0.2
6612,2025-01-01,2025,Human Resources,HR Executive,0,0.1986970684039088,0,0.2
6613,2025-01-01,2025,Human Resources,HR Executive,0,0.40318302387267907,1,0.2
6614,2025-01-01,2025,Human Resources,HR Manager,1,0.15187376725838264,0,0.2
6616,2025-01-01,2025,Information Technology,Software Engineer,0,0.1610337972166998,0,0.2
6617,2025-01-01,2025,Finance,Financial Analyst,0,0.07101167315175097,0,0.2
6621,2025-01-01,2025,Operations,Operations Executive,1,0.1179245283018868,0,0.2
6622,2025-01-01,2025,Operations,Operations Executive,0,0.22927879440258342,1,0.2
6624,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
6626,2025-01-01,2025,Finance,Accountant,0,0.03816793893129771,0,0.2
6627,2025-01-01,2025,Operations,Warehouse Supervisor,1,0.15187376725838264,0,0.2
6629,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
6631,2025-01-01,2025,Sales,Sales Executive,1,0.15979381443298968,0,0.2
6632,2025-01-01,2025,Operations,Procurement Specialist,0,0.21052631578947367,1,0.2
6634,2025-01-01,2025,Finance,Financial Analyst,0,0.36619718309859156,1,0.2
6638,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
6641,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
6644,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
6646,2025-01-01,2025,Finance,Accountant,0,0.42701525054466233,1,0.2
6647,2025-01-01,2025,Marketing,Marketing Executive,0,0.22927879440258342,1,0.2
6652,2025-01-01,2025,Operations,Procurement Specialist,1,0.0681453768038482,0,0.2
6655,2025-01-01,2025,Operations,Operations Manager,0,0.05102040816326531,0,0.2
6656,2025-01-01,2025,Finance,Finance Manager,0,0.11397627643115008,0,0.2
6657,2025-01-01,2025,Sales,Sales Representative,0,0.1179245283018868,0,0.2
6658,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
6659,2025-01-01,2025,Information Technology,QA Engineer,0,0.29411764705882354,1,0.2
6660,2025-01-01,2025,Finance,Financial Analyst,0,0.07101167315175097,0,0.2
6663,2025-01-01,2025,Information Technology,IT Support,0,0.12382739212007504,0,0.2
6669,2025-01-01,2025,Information Technology,System Administrator,0,0.0935672514619883,0,0.2
6671,2025-01-01,2025,Sales,Account Manager,0,0.12382739212007504,0,0.2
6672,2025-01-01,2025,Marketing,Marketing Executive,0,0.1610337972166998,0,0.2
6673,2025-01-01,2025,Operations,Procurement Specialist,0,0.06978233034571063,0,0.2
6675,2025-01-01,2025,Information Technology,IT Support,0,0.2777777777777778,1,0.2
6676,2025-01-01,2025,Human Resources,Recruiter,0,0.1610337972166998,0,0.2
6679,2025-01-01,2025,Finance,Internal Auditor,0,0.0681453768038482,0,0.2
6682,2025-01-01,2025,Sales,Account Manager,0,0.07101167315175097,0,0.2
6683,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.1956521739130435,0,0.2
6684,2025-01-01,2025,Sales,Sales Representative,0,0.1956521739130435,0,0.2
6686,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.11397627643115008,0,0.2
6688,2025-01-01,2025,Operations,Operations Manager,0,0.35294117647058826,1,0.2
6689,2025-01-01,2025,Information Technology,Data Analyst,0,0.32432432432432434,1,0.2
6690,2025-01-01,2025,Information Technology,IT Support,1,0.2242152466367713,1,0.2
6692,2025-01-01,2025,Marketing,Marketing Manager,0,0.07101167315175097,0,0.2
6695,2025-01-01,2025,Operations,Procurement Specialist,1,0.2777777777777778,1,0.2
6696,2025-01-01,2025,Operations,Operations Executive,0,0.05102040816326531,0,0.2
6697,2025-01-01,2025,Operations,Operations Manager,0,0.12382739212007504,0,0.2
6699,2025-01-01,2025,Sales,Sales Representative,1,0.12382739212007504,0,0.2
6700,2025-01-01,2025,Finance,Accountant,0,0.13513513513513514,0,0.2
6705,2025-01-01,2025,Information Technology,Software Engineer,1,0.1610337972166998,0,0.2
6706,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
6707,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
6708,2025-01-01,2025,Human Resources,HR Executive,0,0.06978233034571063,0,0.2
6710,2025-01-01,2025,Sales,Sales Representative,0,0.12382739212007504,0,0.2
6711,2025-01-01,2025,Human Resources,HR Manager,0,0.0681453768038482,0,0.2
6712,2025-01-01,2025,Human Resources,Recruiter,0,0.07101167315175097,0,0.2
6713,2025-01-01,2025,Operations,Warehouse Supervisor,1,0.12382739212007504,0,0.2
6718,2025-01-01,2025,Information Technology,Software Engineer,1,0.5116959064327485,1,0.2
6721,2025-01-01,2025,Operations,Operations Manager,0,0.11397627643115008,0,0.2
6722,2025-01-01,2025,Marketing,Content Specialist,0,0.13513513513513514,0,0.2
6723,2025-01-01,2025,Sales,Sales Supervisor,0,0.06978233034571063,0,0.2
6728,2025-01-01,2025,Operations,Procurement Specialist,0,0.13513513513513514,0,0.2
6730,2025-01-01,2025,Human Resources,C&B Specialist,0,0.06978233034571063,0,0.2
6732,2025-01-01,2025,Sales,Sales Executive,1,0.15187376725838264,0,0.2
6734,2025-01-01,2025,Marketing,Marketing Manager,0,0.1956521739130435,0,0.2
6735,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.1610337972166998,0,0.2
6736,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
6738,2025-01-01,2025,Operations,Operations Executive,0,0.2242152466367713,1,0.2
6739,2025-01-01,2025,Finance,Accountant,0,0.12382739212007504,0,0.2
6745,2025-01-01,2025,Information Technology,Data Analyst,0,0.33969465648854963,1,0.2
6747,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.15187376725838264,0,0.2
6749,2025-01-01,2025,Information Technology,System Administrator,0,0.0681453768038482,0,0.2
6756,2025-01-01,2025,Finance,Accountant,0,0.0935672514619883,0,0.2
6757,2025-01-01,2025,Operations,Procurement Specialist,0,0.11397627643115008,0,0.2
6759,2025-01-01,2025,Information Technology,Software Engineer,0,0.06978233034571063,0,0.2
6768,2025-01-01,2025,Marketing,Content Specialist,1,0.15187376725838264,0,0.2
6771,2025-01-01,2025,Sales,Sales Representative,0,0.2242152466367713,1,0.2
6775,2025-01-01,2025,Operations,Operations Manager,0,0.0935672514619883,0,0.2
6784,2025-01-01,2025,Marketing,Marketing Manager,0,0.11397627643115008,0,0.2
6786,2025-01-01,2025,Marketing,Marketing Executive,0,0.40318302387267907,1,0.2
6789,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.06978233034571063,0,0.2
6793,2025-01-01,2025,Sales,Sales Representative,0,0.2163265306122449,1,0.2
6795,2025-01-01,2025,Operations,Procurement Specialist,1,0.11397627643115008,0,0.2
6796,2025-01-01,2025,Human Resources,HR Manager,1,0.22927879440258342,1,0.2
6800,2025-01-01,2025,Human Resources,C&B Specialist,0,0.06978233034571063,0,0.2
6803,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.22927879440258342,1,0.2
6804,2025-01-01,2025,Sales,Sales Supervisor,0,0.05102040816326531,0,0.2
6805,2025-01-01,2025,Human Resources,C&B Specialist,0,0.0935672514619883,0,0.2
6810,2025-01-01,2025,Sales,Sales Executive,0,0.29411764705882354,1,0.2
6811,2025-01-01,2025,Finance,Internal Auditor,0,0.06978233034571063,0,0.2
6815,2025-01-01,2025,Human Resources,Recruiter,0,0.15187376725838264,0,0.2
6816,2025-01-01,2025,Sales,Sales Supervisor,1,0.5116959064327485,1,0.2
6819,2025-01-01,2025,Information Technology,System Administrator,0,0.2288135593220339,1,0.2
6820,2025-01-01,2025,Finance,Internal Auditor,0,0.0935672514619883,0,0.2
6823,2025-01-01,2025,Operations,Warehouse Supervisor,1,0.15187376725838264,0,0.2
6824,2025-01-01,2025,Human Resources,HR Executive,0,0.13513513513513514,0,0.2
6826,2025-01-01,2025,Information Technology,System Administrator,0,0.1956521739130435,0,0.2
6830,2025-01-01,2025,Operations,Procurement Specialist,0,0.06978233034571063,0,0.2
6834,2025-01-01,2025,Human Resources,HR Manager,1,0.21639344262295082,1,0.2
6835,2025-01-01,2025,Human Resources,Recruiter,0,0.25663716814159293,1,0.2
6836,2025-01-01,2025,Marketing,Content Specialist,0,0.0,0,0.2
6843,2025-01-01,2025,Sales,Sales Representative,0,0.06978233034571063,0,0.2
6844,2025-01-01,2025,Information Technology,IT Support,0,0.21639344262295082,1,0.2
6851,2025-01-01,2025,Information Technology,System Administrator,0,0.05102040816326531,0,0.2
6856,2025-01-01,2025,Information Technology,IT Support,1,0.13513513513513514,0,0.2
6858,2025-01-01,2025,Marketing,Content Specialist,1,0.03574033552151714,0,0.2
6865,2025-01-01,2025,Sales,Sales Representative,1,0.0681453768038482,0,0.2
6866,2025-01-01,2025,Sales,Account Manager,0,0.07101167315175097,0,0.2
6868,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
6869,2025-01-01,2025,Information Technology,Software Engineer,1,0.15979381443298968,0,0.2
6870,2025-01-01,2025,Sales,Sales Executive,1,0.21639344262295082,1,0.2
6872,2025-01-01,2025,Sales,Sales Supervisor,1,0.1986970684039088,0,0.2
6874,2025-01-01,2025,Finance,Financial Analyst,0,0.3035143769968051,1,0.2
6875,2025-01-01,2025,Finance,Finance Manager,1,0.2288135593220339,1,0.2
6876,2025-01-01,2025,Finance,Financial Analyst,0,0.12382739212007504,0,0.2
6878,2025-01-01,2025,Sales,Account Manager,0,0.25663716814159293,1,0.2
6879,2025-01-01,2025,Marketing,Content Specialist,0,0.33969465648854963,1,0.2
6881,2025-01-01,2025,Operations,Operations Executive,1,0.5116959064327485,1,0.2
6882,2025-01-01,2025,Marketing,Marketing Executive,0,0.1610337972166998,0,0.2
6888,2025-01-01,2025,Human Resources,HR Manager,0,0.15187376725838264,0,0.2
6890,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.0681453768038482,0,0.2
6891,2025-01-01,2025,Sales,Sales Representative,0,0.0935672514619883,0,0.2
6893,2025-01-01,2025,Operations,Procurement Specialist,0,0.21052631578947367,1,0.2
6897,2025-01-01,2025,Marketing,Marketing Executive,0,0.15187376725838264,0,0.2
6898,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.15979381443298968,0,0.2
6899,2025-01-01,2025,Information Technology,IT Support,0,0.06978233034571063,0,0.2
6900,2025-01-01,2025,Sales,Account Manager,1,0.22927879440258342,1,0.2
6901,2025-01-01,2025,Information Technology,System Administrator,0,0.21639344262295082,1,0.2
6903,2025-01-01,2025,Sales,Sales Executive,0,0.12382739212007504,0,0.2
6906,2025-01-01,2025,Marketing,Marketing Executive,0,0.06978233034571063,0,0.2
6907,2025-01-01,2025,Information Technology,System Administrator,1,0.5116959064327485,1,0.2
6911,2025-01-01,2025,Information Technology,Software Engineer,0,0.15979381443298968,0,0.2
6912,2025-01-01,2025,Sales,Sales Supervisor,0,0.15187376725838264,0,0.2
6913,2025-01-01,2025,Information Technology,QA Engineer,0,0.35294117647058826,1,0.2
6915,2025-01-01,2025,Marketing,Marketing Manager,1,0.1956521739130435,0,0.2
6917,2025-01-01,2025,Finance,Internal Auditor,0,0.16176470588235295,0,0.2
6918,2025-01-01,2025,Information Technology,IT Support,0,0.22927879440258342,1,0.2
6922,2025-01-01,2025,Information Technology,IT Support,0,0.07101167315175097,0,0.2
6923,2025-01-01,2025,Human Resources,Recruiter,0,0.06978233034571063,0,0.2
6925,2025-01-01,2025,Human Resources,HR Executive,0,0.1986970684039088,0,0.2
6926,2025-01-01,2025,Information Technology,Data Analyst,0,0.1956521739130435,0,0.2
6927,2025-01-01,2025,Marketing,Content Specialist,1,0.21639344262295082,1,0.2
6931,2025-01-01,2025,Sales,Sales Representative,0,0.15979381443298968,0,0.2
6933,2025-01-01,2025,Information Technology,QA Engineer,0,0.11397627643115008,0,0.2
6934,2025-01-01,2025,Marketing,Marketing Manager,1,0.13513513513513514,0,0.2
6935,2025-01-01,2025,Operations,Procurement Specialist,0,0.05102040816326531,0,0.2
6937,2025-01-01,2025,Marketing,Marketing Executive,0,0.21052631578947367,1,0.2
6940,2025-01-01,2025,Human Resources,HR Manager,0,0.0681453768038482,0,0.2
6943,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.1956521739130435,0,0.2
6944,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
6945,2025-01-01,2025,Operations,Operations Manager,1,0.42701525054466233,1,0.2
6951,2025-01-01,2025,Operations,Operations Manager,1,0.07101167315175097,0,0.2
