MaNV,NgayThang,PhongBan,ChucDanh,ThucTeNghiViec,DuBaoNghiViec,XacSuatNghiViec,XacSuatNghiViecPct,MucRuiRo,Cluster,TenCum
4756,2025-01-01,Sales,Sales Representative,0,0,0.09180549602540777,9.18,Thap,3,Cap bac cao - thu nhap cao
4757,2025-01-01,Sales,Sales Representative,0,1,0.2752160388473968,27.52,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4759,2025-01-01,Marketing,Marketing Executive,1,0,0.066361244565322,6.64,Thap,2,It tham nien - Khoi luong cong viec thap
4764,2025-01-01,Information Technology,System Administrator,0,0,0.09050901489964357,9.05,Thap,2,It tham nien - Khoi luong cong viec thap
4767,2025-01-01,Marketing,Digital Marketing Specialist,1,1,0.24758371727676845,24.76,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4769,2025-01-01,Information Technology,Software Engineer,1,0,0.12184888061921606,12.18,Thap,2,It tham nien - Khoi luong cong viec thap
4774,2025-01-01,Sales,Sales Supervisor,0,0,0.09118902043363068,9.12,Thap,0,Lau nam - thang tien cham
4775,2025-01-01,Operations,Procurement Specialist,0,1,0.23963340822298615,23.96,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4776,2025-01-01,Sales,Account Manager,0,0,0.14218228207944153,14.22,Thap,0,Lau nam - thang tien cham
4778,2025-01-01,Information Technology,Software Engineer,1,1,0.16842944608490248,16.84,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4783,2025-01-01,Human Resources,HR Executive,0,1,0.16025958586419334,16.03,Trung binh,2,It tham nien - Khoi luong cong viec thap
4784,2025-01-01,Operations,Operations Manager,0,1,0.17750201272919722,17.75,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4785,2025-01-01,Information Technology,IT Support,0,1,0.26097875669601683,26.1,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4786,2025-01-01,Human Resources,HR Manager,0,0,0.06116706885772384,6.12,Thap,2,It tham nien - Khoi luong cong viec thap
4787,2025-01-01,Sales,Sales Representative,0,0,0.09269839856330432,9.27,Thap,2,It tham nien - Khoi luong cong viec thap
4788,2025-01-01,Information Technology,QA Engineer,0,0,0.159185108688294,15.92,Thap,3,Cap bac cao - thu nhap cao
4789,2025-01-01,Sales,Sales Executive,0,0,0.11810708789910075,11.81,Thap,0,Lau nam - thang tien cham
4792,2025-01-01,Human Resources,HR Executive,0,1,0.16123507553137417,16.12,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4800,2025-01-01,Sales,Account Manager,1,1,0.28832920682616625,28.83,Trung binh,0,Lau nam - thang tien cham
4802,2025-01-01,Operations,Operations Executive,0,0,0.15099326206395455,15.1,Thap,1,Khoi luong cong viec cao - uu tien giu chan
4804,2025-01-01,Marketing,Marketing Executive,0,0,0.07474823536174136,7.47,Thap,0,Lau nam - thang tien cham
4811,2025-01-01,Sales,Sales Representative,0,0,0.0712804938025869,7.13,Thap,2,It tham nien - Khoi luong cong viec thap
4813,2025-01-01,Sales,Account Manager,0,0,0.13836372678663791,13.84,Thap,2,It tham nien - Khoi luong cong viec thap
4815,2025-01-01,Sales,Account Manager,0,0,0.1544293002641935,15.44,Thap,2,It tham nien - Khoi luong cong viec thap
4816,2025-01-01,Information Technology,System Administrator,0,0,0.018547891746681946,1.85,Thap,2,It tham nien - Khoi luong cong viec thap
4821,2025-01-01,Sales,Account Manager,0,0,0.1325744854591819,13.26,Thap,2,It tham nien - Khoi luong cong viec thap
4823,2025-01-01,Operations,Operations Manager,1,1,0.2968986240463484,29.69,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4824,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.14612875957378613,14.61,Thap,0,Lau nam - thang tien cham
4828,2025-01-01,Information Technology,Data Analyst,0,0,0.04409707541670233,4.41,Thap,3,Cap bac cao - thu nhap cao
4835,2025-01-01,Human Resources,HR Manager,0,0,0.07768854689938055,7.77,Thap,0,Lau nam - thang tien cham
4841,2025-01-01,Information Technology,Software Engineer,0,0,0.09497901163399299,9.5,Thap,3,Cap bac cao - thu nhap cao
4845,2025-01-01,Finance,Accountant,0,1,0.2272693617934674,22.73,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4850,2025-01-01,Finance,Finance Manager,0,1,0.2872152354765903,28.72,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4852,2025-01-01,Marketing,Marketing Manager,0,0,0.12787941919546064,12.79,Thap,2,It tham nien - Khoi luong cong viec thap
4855,2025-01-01,Operations,Warehouse Supervisor,0,0,0.10952613192751326,10.95,Thap,2,It tham nien - Khoi luong cong viec thap
4858,2025-01-01,Marketing,Content Specialist,0,1,0.18341528225852116,18.34,Trung binh,2,It tham nien - Khoi luong cong viec thap
4860,2025-01-01,Sales,Sales Supervisor,1,0,0.1280658358645607,12.81,Thap,2,It tham nien - Khoi luong cong viec thap
4863,2025-01-01,Human Resources,Recruiter,0,0,0.13453021614956853,13.45,Thap,1,Khoi luong cong viec cao - uu tien giu chan
4866,2025-01-01,Operations,Procurement Specialist,0,0,0.10848114004026492,10.85,Thap,3,Cap bac cao - thu nhap cao
4867,2025-01-01,Operations,Procurement Specialist,1,1,0.201694113851699,20.17,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4868,2025-01-01,Finance,Accountant,0,0,0.1095422367614603,10.95,Thap,1,Khoi luong cong viec cao - uu tien giu chan
4869,2025-01-01,Information Technology,System Administrator,0,0,0.054190689026952996,5.42,Thap,2,It tham nien - Khoi luong cong viec thap
4870,2025-01-01,Finance,Financial Analyst,0,1,0.20100068387714154,20.1,Trung binh,0,Lau nam - thang tien cham
4875,2025-01-01,Information Technology,System Administrator,0,1,0.18934947391007936,18.93,Trung binh,3,Cap bac cao - thu nhap cao
4879,2025-01-01,Human Resources,C&B Specialist,0,1,0.2546839685904996,25.47,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4882,2025-01-01,Sales,Sales Executive,0,0,0.03524677436571775,3.52,Thap,2,It tham nien - Khoi luong cong viec thap
4883,2025-01-01,Marketing,Marketing Manager,1,0,0.03581465826218805,3.58,Thap,2,It tham nien - Khoi luong cong viec thap
4884,2025-01-01,Sales,Sales Executive,0,1,0.1772168446203843,17.72,Trung binh,2,It tham nien - Khoi luong cong viec thap
4885,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.14417688874551554,14.42,Thap,2,It tham nien - Khoi luong cong viec thap
4887,2025-01-01,Operations,Operations Executive,0,0,0.1063092427822658,10.63,Thap,3,Cap bac cao - thu nhap cao
4890,2025-01-01,Sales,Sales Representative,0,0,0.041435180633825355,4.14,Thap,2,It tham nien - Khoi luong cong viec thap
4891,2025-01-01,Sales,Sales Executive,0,1,0.20102093875493926,20.1,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4893,2025-01-01,Operations,Operations Executive,1,1,0.3807803525365559,38.08,Cao,2,It tham nien - Khoi luong cong viec thap
4894,2025-01-01,Human Resources,C&B Specialist,0,0,0.02105330694924221,2.11,Thap,2,It tham nien - Khoi luong cong viec thap
4899,2025-01-01,Finance,Financial Analyst,0,0,0.13583313377048117,13.58,Thap,3,Cap bac cao - thu nhap cao
4900,2025-01-01,Operations,Operations Manager,0,0,0.11830918732577751,11.83,Thap,2,It tham nien - Khoi luong cong viec thap
4901,2025-01-01,Operations,Operations Executive,0,1,0.1835244331309909,18.35,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4902,2025-01-01,Human Resources,HR Executive,0,0,0.09972666361917706,9.97,Thap,1,Khoi luong cong viec cao - uu tien giu chan
4904,2025-01-01,Human Resources,HR Manager,0,0,0.12515669690859044,12.52,Thap,3,Cap bac cao - thu nhap cao
4905,2025-01-01,Information Technology,IT Support,0,0,0.09063172094119729,9.06,Thap,2,It tham nien - Khoi luong cong viec thap
4907,2025-01-01,Human Resources,HR Executive,0,0,0.14617556052528985,14.62,Thap,0,Lau nam - thang tien cham
4910,2025-01-01,Finance,Financial Analyst,0,0,0.07245393916054939,7.25,Thap,0,Lau nam - thang tien cham
4912,2025-01-01,Marketing,Content Specialist,0,1,0.19297626932278125,19.3,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4914,2025-01-01,Finance,Accountant,0,0,0.0713195605117286,7.13,Thap,2,It tham nien - Khoi luong cong viec thap
4915,2025-01-01,Sales,Sales Supervisor,1,1,0.24860549409756177,24.86,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4917,2025-01-01,Operations,Operations Executive,0,1,0.22987545200538728,22.99,Trung binh,0,Lau nam - thang tien cham
4918,2025-01-01,Finance,Internal Auditor,0,1,0.18419454167568422,18.42,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4920,2025-01-01,Information Technology,Data Analyst,0,0,0.0436608677395898,4.37,Thap,2,It tham nien - Khoi luong cong viec thap
4923,2025-01-01,Information Technology,IT Support,0,0,0.020763888148727046,2.08,Thap,2,It tham nien - Khoi luong cong viec thap
4926,2025-01-01,Human Resources,Recruiter,0,0,0.09842068614656442,9.84,Thap,0,Lau nam - thang tien cham
4927,2025-01-01,Human Resources,HR Executive,0,0,0.0739264659004528,7.39,Thap,0,Lau nam - thang tien cham
4928,2025-01-01,Human Resources,HR Manager,0,0,0.14772187859668526,14.77,Thap,3,Cap bac cao - thu nhap cao
4929,2025-01-01,Marketing,Marketing Manager,1,0,0.053723910632003546,5.37,Thap,2,It tham nien - Khoi luong cong viec thap
4930,2025-01-01,Information Technology,Data Analyst,1,0,0.1093445160150064,10.93,Thap,2,It tham nien - Khoi luong cong viec thap
4931,2025-01-01,Sales,Sales Supervisor,0,1,0.1682928803074793,16.83,Trung binh,2,It tham nien - Khoi luong cong viec thap
4935,2025-01-01,Operations,Procurement Specialist,0,0,0.12219972540214954,12.22,Thap,3,Cap bac cao - thu nhap cao
4936,2025-01-01,Operations,Operations Manager,1,0,0.07110465846762985,7.11,Thap,2,It tham nien - Khoi luong cong viec thap
4937,2025-01-01,Marketing,Marketing Manager,0,1,0.17984789387665504,17.98,Trung binh,2,It tham nien - Khoi luong cong viec thap
4939,2025-01-01,Finance,Financial Analyst,0,0,0.05767785627432038,5.77,Thap,2,It tham nien - Khoi luong cong viec thap
4940,2025-01-01,Marketing,Marketing Executive,0,0,0.05401660521334769,5.4,Thap,2,It tham nien - Khoi luong cong viec thap
4942,2025-01-01,Human Resources,Recruiter,0,0,0.13796952510712143,13.8,Thap,0,Lau nam - thang tien cham
4943,2025-01-01,Marketing,Digital Marketing Specialist,1,1,0.27810596020956196,27.81,Trung binh,0,Lau nam - thang tien cham
4951,2025-01-01,Finance,Financial Analyst,0,1,0.2764728792822211,27.65,Trung binh,3,Cap bac cao - thu nhap cao
4953,2025-01-01,Finance,Accountant,0,1,0.2181881071156656,21.82,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4956,2025-01-01,Sales,Account Manager,0,1,0.20648988338051721,20.65,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4962,2025-01-01,Marketing,Marketing Manager,0,0,0.13409328967003745,13.41,Thap,0,Lau nam - thang tien cham
4964,2025-01-01,Marketing,Marketing Executive,0,1,0.2532259986056016,25.32,Trung binh,0,Lau nam - thang tien cham
4966,2025-01-01,Operations,Warehouse Supervisor,0,1,0.2057015662833156,20.57,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4969,2025-01-01,Information Technology,System Administrator,0,0,0.10590315041828263,10.59,Thap,2,It tham nien - Khoi luong cong viec thap
4970,2025-01-01,Marketing,Marketing Executive,0,1,0.16591306161582625,16.59,Trung binh,2,It tham nien - Khoi luong cong viec thap
4971,2025-01-01,Sales,Sales Executive,0,0,0.05631617399604889,5.63,Thap,2,It tham nien - Khoi luong cong viec thap
4975,2025-01-01,Sales,Sales Executive,0,1,0.19804028211520575,19.8,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4976,2025-01-01,Sales,Account Manager,0,0,0.037858519590501315,3.79,Thap,3,Cap bac cao - thu nhap cao
4985,2025-01-01,Information Technology,IT Support,0,1,0.1645027670153895,16.45,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
4989,2025-01-01,Sales,Account Manager,0,0,0.11399594021179084,11.4,Thap,2,It tham nien - Khoi luong cong viec thap
4991,2025-01-01,Operations,Operations Executive,0,1,0.2157651739362721,21.58,Trung binh,3,Cap bac cao - thu nhap cao
4994,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.05589707070625866,5.59,Thap,2,It tham nien - Khoi luong cong viec thap
5002,2025-01-01,Finance,Financial Analyst,0,0,0.08648748053819696,8.65,Thap,2,It tham nien - Khoi luong cong viec thap
5003,2025-01-01,Human Resources,Recruiter,0,0,0.07536947180688991,7.54,Thap,2,It tham nien - Khoi luong cong viec thap
5004,2025-01-01,Information Technology,IT Support,0,1,0.16227119609864948,16.23,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5005,2025-01-01,Operations,Procurement Specialist,0,1,0.18526135705424843,18.53,Trung binh,0,Lau nam - thang tien cham
5007,2025-01-01,Operations,Warehouse Supervisor,0,0,0.11814690563999625,11.81,Thap,2,It tham nien - Khoi luong cong viec thap
5008,2025-01-01,Finance,Internal Auditor,0,0,0.12261946305773319,12.26,Thap,2,It tham nien - Khoi luong cong viec thap
5009,2025-01-01,Human Resources,Recruiter,0,1,0.2555354791083825,25.55,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5012,2025-01-01,Marketing,Marketing Manager,0,0,0.10893804298901688,10.89,Thap,2,It tham nien - Khoi luong cong viec thap
5013,2025-01-01,Sales,Sales Executive,0,0,0.06943137952715267,6.94,Thap,2,It tham nien - Khoi luong cong viec thap
5014,2025-01-01,Human Resources,C&B Specialist,0,0,0.07276055450688858,7.28,Thap,2,It tham nien - Khoi luong cong viec thap
5021,2025-01-01,Marketing,Marketing Executive,0,0,0.0729252666047927,7.29,Thap,2,It tham nien - Khoi luong cong viec thap
5022,2025-01-01,Sales,Sales Executive,0,0,0.07317978194069855,7.32,Thap,3,Cap bac cao - thu nhap cao
5025,2025-01-01,Marketing,Content Specialist,0,0,0.12680033091415785,12.68,Thap,0,Lau nam - thang tien cham
5026,2025-01-01,Information Technology,QA Engineer,0,0,0.11241673249942605,11.24,Thap,2,It tham nien - Khoi luong cong viec thap
5029,2025-01-01,Human Resources,HR Manager,0,0,0.09463827876967941,9.46,Thap,2,It tham nien - Khoi luong cong viec thap
5031,2025-01-01,Sales,Sales Representative,0,0,0.143663122224566,14.37,Thap,2,It tham nien - Khoi luong cong viec thap
5033,2025-01-01,Finance,Internal Auditor,0,0,0.13906595665492072,13.91,Thap,3,Cap bac cao - thu nhap cao
5035,2025-01-01,Marketing,Marketing Executive,0,1,0.2609754732209463,26.1,Trung binh,0,Lau nam - thang tien cham
5036,2025-01-01,Finance,Finance Manager,0,0,0.09190871777178301,9.19,Thap,2,It tham nien - Khoi luong cong viec thap
5037,2025-01-01,Sales,Sales Executive,0,0,0.12387553111781922,12.39,Thap,0,Lau nam - thang tien cham
5038,2025-01-01,Information Technology,System Administrator,1,1,0.20291930833795688,20.29,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5039,2025-01-01,Finance,Accountant,0,1,0.20786659709064484,20.79,Trung binh,3,Cap bac cao - thu nhap cao
5042,2025-01-01,Operations,Procurement Specialist,0,1,0.17842298165883347,17.84,Trung binh,2,It tham nien - Khoi luong cong viec thap
5045,2025-01-01,Information Technology,System Administrator,0,0,0.11285064446754275,11.29,Thap,2,It tham nien - Khoi luong cong viec thap
5046,2025-01-01,Human Resources,Recruiter,1,1,0.22482313532829998,22.48,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5048,2025-01-01,Operations,Procurement Specialist,1,1,0.16921742171704363,16.92,Trung binh,3,Cap bac cao - thu nhap cao
5049,2025-01-01,Marketing,Marketing Manager,0,0,0.10985009842938641,10.99,Thap,3,Cap bac cao - thu nhap cao
5052,2025-01-01,Human Resources,HR Executive,0,1,0.22680517122350707,22.68,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5053,2025-01-01,Finance,Internal Auditor,0,0,0.11161276540898343,11.16,Thap,2,It tham nien - Khoi luong cong viec thap
5054,2025-01-01,Information Technology,QA Engineer,0,1,0.26448301664088664,26.45,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5056,2025-01-01,Human Resources,C&B Specialist,0,0,0.11617897446077757,11.62,Thap,3,Cap bac cao - thu nhap cao
5058,2025-01-01,Information Technology,Data Analyst,0,1,0.2163679137890391,21.64,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5059,2025-01-01,Operations,Warehouse Supervisor,1,1,0.16064703385724607,16.06,Trung binh,3,Cap bac cao - thu nhap cao
5064,2025-01-01,Marketing,Content Specialist,0,0,0.1554266680577014,15.54,Thap,2,It tham nien - Khoi luong cong viec thap
5068,2025-01-01,Information Technology,Software Engineer,0,1,0.20652875081100028,20.65,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
5069,2025-01-01,Operations,Procurement Specialist,0,1,0.1784758194580343,17.85,Trung binh,2,It tham nien - Khoi luong cong viec thap
5075,2025-01-01,Operations,Warehouse Supervisor,0,0,0.05334782183084259,5.33,Thap,1,Khoi luong cong viec cao - uu tien giu chan
5077,2025-01-01,Finance,Financial Analyst,1,0,0.14370892110752845,14.37,Thap,1,Khoi luong cong viec cao - uu tien giu chan
5079,2025-01-01,Finance,Financial Analyst,0,1,0.2960424097712531,29.6,Trung binh,3,Cap bac cao - thu nhap cao
5082,2025-01-01,Information Technology,IT Support,0,0,0.017970595926982188,1.8,Thap,2,It tham nien - Khoi luong cong viec thap
5084,2025-01-01,Human Resources,HR Manager,0,0,0.12425310236777792,12.43,Thap,3,Cap bac cao - thu nhap cao
5086,2025-01-01,Finance,Financial Analyst,0,0,0.12395750000343032,12.4,Thap,3,Cap bac cao - thu nhap cao
5087,2025-01-01,Information Technology,QA Engineer,1,0,0.12863291350833836,12.86,Thap,2,It tham nien - Khoi luong cong viec thap
5088,2025-01-01,Information Technology,IT Support,0,0,0.08326748794247092,8.33,Thap,2,It tham nien - Khoi luong cong viec thap
5093,2025-01-01,Information Technology,Data Analyst,1,0,0.1485138140165013,14.85,Thap,0,Lau nam - thang tien cham
5094,2025-01-01,Marketing,Marketing Manager,0,0,0.11683702765287111,11.68,Thap,0,Lau nam - thang tien cham
5098,2025-01-01,Sales,Account Manager,0,0,0.1323926289427584,13.24,Thap,1,Khoi luong cong viec cao - uu tien giu chan
5099,2025-01-01,Sales,Sales Representative,0,0,0.08304454980146396,8.3,Thap,2,It tham nien - Khoi luong cong viec thap
5101,2025-01-01,Operations,Procurement Specialist,0,0,0.11674393548677123,11.67,Thap,1,Khoi luong cong viec cao - uu tien giu chan
5103,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.056081369355857696,5.61,Thap,3,Cap bac cao - thu nhap cao
5106,2025-01-01,Sales,Sales Supervisor,0,0,0.09761017370605675,9.76,Thap,2,It tham nien - Khoi luong cong viec thap
5107,2025-01-01,Human Resources,Recruiter,0,0,0.1375999283190198,13.76,Thap,1,Khoi luong cong viec cao - uu tien giu chan
5109,2025-01-01,Human Resources,HR Manager,0,0,0.055238820037326525,5.52,Thap,2,It tham nien - Khoi luong cong viec thap
5115,2025-01-01,Marketing,Marketing Executive,0,0,0.09446845788262008,9.45,Thap,0,Lau nam - thang tien cham
5117,2025-01-01,Information Technology,Software Engineer,0,0,0.07301795745371305,7.3,Thap,2,It tham nien - Khoi luong cong viec thap
5118,2025-01-01,Information Technology,Software Engineer,0,1,0.34903818124038644,34.9,Cao,0,Lau nam - thang tien cham
5119,2025-01-01,Sales,Sales Executive,0,0,0.1422600683117377,14.23,Thap,1,Khoi luong cong viec cao - uu tien giu chan
5120,2025-01-01,Information Technology,IT Support,0,0,0.12698784153501083,12.7,Thap,3,Cap bac cao - thu nhap cao
5121,2025-01-01,Operations,Operations Executive,0,0,0.06777861843190598,6.78,Thap,2,It tham nien - Khoi luong cong viec thap
5126,2025-01-01,Finance,Accountant,0,0,0.1398651893275937,13.99,Thap,3,Cap bac cao - thu nhap cao
